Id,SalePrice
1461,75138.42678
1462,82188.020549
1463,127531.42099
1464,127791.49267
1465,155292.23189
1466,128117.08548
1467,111245.27425
1468,122634.45136
1469,116474.08724
1470,76550.407676
1471,98978.169189
1472,137372.6283
1473,145243.39776
1474,75828.234683
1475,66471.382695
1476,135487.60391
1477,103656.24196
1478,94978.252415
1479,98162.677148
1480,122607.79612
1481,101273.74895
1482,87741.423689
1483,119697.43427
1484,60840.285458
1485,121828.59604
1486,135504.2535
1487,133096.12528
1488,115415.69985
1489,103274.6018
1490,107157.557
1491,105738.69104
1492,48384.013514
1493,120992.07788
1494,126594.336
1495,121867.61145
1496,107069.42052
1497,117203.69933
1498,93487.092032
1499,93487.092032
1500,96064.840068
1501,99858.430802
1502,86752.188088
1503,116304.76513
1504,118680.73871
1505,103426.57657
1506,164848.09795
1507,239763.27083
1508,180226.93731
1509,159512.49067
1510,82342.376942
1511,81948.328461
1512,87632.804381
1513,92557.817147
1514,89761.584732
1515,100177.08109
1516,82888.677692
1517,81571.213557
1518,85977.315142
1519,103708.38615
1520,78432.753976
1521,79470.124753
1522,86978.883085
1523,79257.112878
1524,74856.677274
1525,74391.308061
1526,75611.468292
1527,62967.249243
1528,77009.35198
1529,79298.537379
1530,85138.886342
1531,75199.21733
1532,60597.871349
1533,79484.600329
1534,72677.856244
1535,84704.306125
1536,67210.109491
1537,54308.005274
1538,71392.647436
1539,87056.116087
1540,90933.752016
1541,73805.306517
1542,80606.925416
1543,99854.527261
1544,48776.760477
1545,62594.991157
1546,64817.043607
1547,73222.091915
1548,73646.879748
1549,58508.148668
1550,74878.684313
1551,64737.231714
1552,82657.976744
1553,73339.2211
1554,69770.610826
1555,97032.248563
1556,91042.912601
1557,80176.315626
1558,83505.474399
1559,87708.667397
1560,84803.003077
1561,126614.82433
1562,102470.6085
1563,102410.58948
1564,118477.2822
1565,116863.65109
1566,96184.57087
1567,87943.81076
1568,103031.08574
1569,103266.46825
1570,88839.571192
1571,104534.47254
1572,93335.53501
1573,131719.41487
1574,101901.60337
1575,87980.484479
1576,102480.57261
1577,109327.88103
1578,49578.596374
1579,95290.161799
1580,123672.13297
1581,92600.61588
1582,86955.538341
1583,138910.92787
1584,141572.12779
