Id,SalePrice
1461,123343.41456
1462,146862.18312
1463,191989.59366
1464,190233.98985
1465,214316.80257
1466,193815.42163
1467,160950.51818
1468,180472.83263
1469,171765.0377
1470,122582.99248
1471,147296.71003
1472,94856.292092
1473,101335.25539
1474,149074.09424
1475,129589.44954
1476,386996.43689
1477,253344.64329
1478,279398.28407
1479,300376.54028
1480,448239.41066
1481,372785.3601
1482,223907.4128
1483,170571.2271
1484,159256.55307
1485,174082.43473
1486,199292.90554
1487,329137.94489
1488,225162.11784
1489,175451.57236
1490,208416.12506
1491,192295.79652
1492,134252.61333
1493,146374.91459
1494,306220.80894
1495,283667.43706
1496,211053.28928
1497,236370.06576
1498,173078.12457
1499,173078.12457
1500,177825.02016
1501,214217.88634
1502,157255.13927
1503,201823.21452
1504,258522.24517
1505,211580.72212
1506,195965.03378
1507,241463.98933
1508,200200.67229
1509,183394.75177
1510,141593.54444
1511,140344.27959
1512,156693.35428
1513,171087.05791
1514,168534.21236
1515,208347.73975
1516,159191.88397
1517,135944.69471
1518,161799.04538
1519,155063.8784
1520,136759.43265
1521,140181.33201
1522,160495.46467
1523,147296.71003
1524,132468.4795
1525,127471.42012
1526,128340.47393
1527,128177.52634
1528,141159.01754
1529,138497.54026
1530,150447.03006
1531,151337.23248
1532,93727.810685
1533,119804.32209
1534,113713.45811
1535,137950.02103
1536,113332.77912
1537,87129.374709
1538,133699.10554
1539,178238.54838
1540,177477.19039
1541,127608.24156
1542,160477.51635
1543,200223.63122
1544,86650.851235
1545,118639.5007
1546,124217.90279
1547,146618.67367
1548,143393.65996
1549,110620.5477
1550,153853.16387
1551,102102.74866
1552,158823.91945
1553,133318.42654
1554,118345.0526
1555,208675.64887
1556,193165.65896
1557,125855.80496
1558,106512.83377
1559,145975.76655
1560,137633.34345
1561,157988.57361
1562,125690.23195
1563,124728.15368
1564,142217.3621
1565,144519.47794
1566,202072.72634
1567,121017.28038
1568,219199.05666
1569,136251.09163
1570,120304.92955
1571,133900.81775
1572,123220.45919
1573,133216.56079
1574,126968.99729
1575,172021.05247
1576,205124.50625
1577,171307.99992
1578,173097.58755
1579,144804.91378
1580,219776.67885
1581,151095.52956
1582,135626.80224
1583,249270.38561
1584,261645.36746
1585,132739.30647
1586,107393.29831
1587,117865.40475
1588,123934.46644
1589,121673.44346
1590,120959.4362
1591,116913.39508
1592,121929.9588
1593,103936.49722
1594,177300.74738
1595,137060.82422
1596,239822.19569
1597,243585.28357
1598,198684.80315
1599,107899.08257
1600,120862.38532
1601,60376.401584
1602,97794.410611
1603,87565.501618
1604,198171.6548
1605,190952.23844
1606,155756.74335
1607,198314.84597
1608,202099.93662
1609,188961.89421
1610,211853.93779
1611,154585.41943
1612,163844.45617
1613,159047.60581
1614,94321.795265
1615,99810.919495
1616,99810.919495
1617,99810.919495
1618,132832.26082
1619,130545.3903
1620,219733.3406
1621,155143.19273
1622,166577.54533
1623,184649.40017
1624,184314.73619
1625,122582.99248
1626,152565.34871
1627,190514.88646
1628,237916.18951
1629,191919.36951
1630,413719.70236
1631,246105.67066
1632,287206.42939
1633,174644.22795
1634,192481.16273
1635,184054.26441
1636,161161.19064
1637,213407.96023
1638,211063.03555
1639,185170.98727
1640,253624.37085
1641,187630.39028
1642,263269.14076
1643,261950.55865
1644,253643.49137
1645,181755.14977
1646,147255.19098
1647,152515.58074
1648,138769.11957
1649,131708.05742
1650,121605.30695
1651,121605.30695
1652,94856.292092
1653,94856.292092
1654,151965.3641
1655,136471.92888
1656,149074.09424
1657,151965.3641
1658,149074.09424
1659,129589.44954
1660,135510.16781
1661,461097.05156
1662,447224.33375
1663,333874.07842
1664,444517.46198
1665,285827.10452
1666,293609.36086
1667,418463.8212
1668,287011.36092
1669,251145.30998
1670,298008.02748
1671,289887.41217
1672,406959.61618
1673,398162.28293
1674,263833.7714
1675,221877.25898
1676,213079.92573
1677,221877.25898
1678,413726.79561
1679,364326.38582
1680,310865.66838
1681,238456.84856
1682,281766.79687
1683,229828.6948
1684,179840.81525
1685,182228.43644
1686,168696.94181
1687,174082.43473
1688,192059.81782
1689,189531.74832
1690,182158.21229
1691,171835.26185
1692,218323.65091
1693,174082.43473
1694,183913.81611
1695,178014.98728
1696,239952.68994
1697,178014.98728
1698,367696.93553
1699,254202.54798
1700,253838.78392
1701,284940.61128
1702,238479.79713
1703,233469.18512
1704,239270.94639
1705,203669.22948
1706,343175.21651
1707,204196.66232
1708,199713.48315
1709,216591.33414
1710,205778.96085
1711,251533.76
1712,256939.94664
1713,233996.61796
1714,219624.07298
1715,232809.89407
1716,152733.13224
1717,145825.36546
1718,147350.45683
1719,206021.61882
1720,179108.24176
1721,143403.16153
1722,143403.16153
1723,143403.16153
1724,173546.14383
1725,233832.10845
1726,198665.29576
1727,162960.21552
1728,181620.15695
1729,169060.58099
1730,212301.4068
1731,128713.90648
1732,124728.15368
1733,124728.15368
1734,130088.304
1735,126377.4307
1736,126377.4307
1737,308775.22111
1738,198182.88233
1739,411082.19508
1740,242435.54345
1741,180462.18437
1742,214217.88634
1743,206306.39369
1744,261552.38127
1745,268340.66449
1746,380347.33774
1747,212224.4203
1748,251369.91809
1749,162284.876
1750,154086.86599
1751,227322.42207
1752,121605.30695
1753,159843.67432
1754,211814.5198
1755,161191.808
1756,123234.78283
1757,121605.30695
1758,148654.60659
1759,168534.21236
1760,145993.12932
1761,144852.4962
1762,190912.34781
1763,160278.20122
1764,126819.62977
1765,166524.52544
1766,153597.3501
1767,159789.35846
1768,136813.74852
1769,146862.18312
1770,128340.47393
1771,139964.06856
1772,149740.92385
1773,139855.43683
1774,176029.80142
1775,132359.84777
1776,135075.64091
1777,117748.88069
1778,130676.05603
1779,140398.59546
1780,157616.72395
1781,139855.43683
1782,84591.514718
1783,120121.55459
1784,100262.80016
1785,102737.21365
1786,185154.21686
1787,141566.47151
1788,72346.340262
1789,88017.625706
1790,80340.599233
1791,212855.95636
1792,149632.29212
1793,131164.89879
1794,126330.78701
1795,134695.42987
1796,136705.11679
1797,136216.27403
1798,131219.21465
1799,114435.61307
1800,138932.06716
1801,154031.87701
1802,155878.61634
1803,172770.84965
1804,125787.62838
1805,131436.4781
1806,121771.16359
1807,157681.88246
1808,117203.0156
1809,127227.56257
1810,133191.53354
1811,142264.38301
1812,126148.97207
1813,118598.8386
1814,88969.323202
1815,73171.144759
1816,84591.514718
1817,130146.10156
1818,161679.01194
1819,116060.97861
1820,86114.230712
1821,128242.70656
1822,130844.01305
1823,77336.592624
1824,144788.26048
1825,164138.34272
1826,119511.12603
1827,106698.23373
1828,157862.64037
1829,113409.74874
1830,146515.2985
1831,157681.88246
1832,169356.03841
1833,152106.61772
1834,124880.04207
1835,152606.16247
1836,134684.47595
1837,83605.923943
1838,117328.32714
1839,119230.56361
1840,124053.46765
1841,122625.45314
1842,121435.44104
1843,131187.82202
1844,130569.34313
1845,155995.69721
1846,134142.77668
1847,222294.1766
1848,117718.72634
1849,129497.77299
1850,120275.17925
1851,137113.8504
1852,120751.18409
1853,119561.17199
1854,138648.46491
1855,163498.48307
1856,212032.27303
1857,224322.71522
1858,243341.50168
1859,181171.60067
1860,153719.95607
1861,179197.95302
1862,293490.09427
1863,293490.09427
1864,293490.09427
1865,218539.18067
1866,222664.17462
1867,196676.71272
1868,234832.90678
1869,178320.48964
1870,174607.99508
1871,199770.45819
1872,191932.96968
1873,211564.42748
1874,147383.035
1875,196161.08848
1876,228026.66676
1877,194201.71635
1878,199151.70909
1879,138823.67255
1880,139545.54649
1881,211423.5661
1882,270514.10446
1883,223179.79886
1884,238132.90194
1885,201317.33092
1886,233801.65829
1887,191417.34544
1888,210495.44246
1889,189251.72361
1890,122536.20223
1891,120245.42895
1892,114414.36968
1893,129051.51845
1894,138274.1122
1895,134763.57651
1896,126968.99729
1897,120784.92034
1898,119721.67033
1899,162764.41881
1900,162422.31992
1901,191415.20156
1902,166270.93252
1903,269499.27513
1904,152501.45186
1905,190902.05321
1906,187652.11368
1907,220408.0832
1908,107733.94495
1909,124000
1910,124000
1911,226907.96227
1912,259663.9318
1913,167812.94249
1914,62488.176344
1915,198342.70425
1916,78194.501121
1917,198537.95528
1918,135732.68197
1919,155868.29801
1920,173047.71558
1921,270776.06735
1922,231461.47077
1923,290781.72283
1924,215337.50964
1925,268586.39362
1926,265003.29115
1927,140306.42301
1928,162394.24559
1929,128481.6291
1930,144935.94138
1931,133334.25679
1932,155868.29801
1933,175111.47678
1934,190233.98985
1935,180823.95339
1936,190233.98985
1937,192481.16273
1938,174784.67626
1939,278857.83777
1940,214316.80257
1941,192270.49027
1942,197607.52588
1943,223468.14338
1944,410187.60591
1945,311288.90521
1946,181104.85
1947,283353.23326
1948,182087.98814
1949,186332.37202
1950,157092.80299
1951,212019.47005
1952,192754.14653
1953,153745.28224
1954,210653.13505
1955,160372.007
1956,265033.26811
1957,169663.08501
1958,230874.89307
1959,172010.42757
1960,125516.04907
1961,121605.30695
1962,94856.292092
1963,94856.292092
1964,114293.18199
1965,149074.09424
1966,136471.92888
1967,259773.46374
1968,408989.77001
1969,322031.51443
1970,457036.74391
1971,464142.2823
1972,386488.89843
1973,345378.28344
1974,386658.07792
1975,410004.84692
1976,258589.20734
1977,440287.97484
1978,447224.33375
1979,307820.43764
1980,223399.87435
1981,296654.5916
1982,219170.38721
1983,219170.38721
1984,267217.36111
1985,198276.82653
1986,213507.32036
1987,171969.6099
1988,183984.04026
1989,198379.99156
1990,217059.61617
1991,221877.25898
1992,210458.54582
1993,176891.40084
1994,240654.93146
1995,193534.52502
1996,278938.50424
1997,274027.6894
1998,243835.2722
1999,265479.23392
2000,333866.87771
2001,278574.74018
2002,222920.52825
2003,260236.40191
2004,261950.55865
2005,207361.25938
2006,195757.73683
2007,233732.90154
2008,175451.57236
2009,195615.11302
2010,192654.64155
2011,148875.5482
2012,147709.30186
2013,187810.23368
2014,194179.73291
2015,192116.37401
2016,193910.59914
2017,199293.27456
2018,128851.34624
2019,124728.15368
2020,125621.51207
2021,124728.15368
2022,222593.53839
2023,151425.82546
2024,366969.40741
2025,385703.25664
2026,179011.74405
2027,173078.12457
2028,198394.90104
2029,219096.64014
2030,230832.0209
2031,187582.52776
2032,201955.07274
2033,220151.50583
2034,199977.19957
2035,250742.61074
2036,223975.39394
2037,226744.41637
2038,330384.97007
2039,194407.40586
2040,446016.5994
2041,258158.23965
2042,253775.34958
2043,168501.70026
2044,189884.84303
2045,181686.83302
2046,182028.41677
2047,154194.82459
2048,124918.57458
2049,168534.21236
2050,185102.67052
2051,129752.68636
2052,135184.27263
2053,135401.53608
2054,98940.768332
2055,155932.9322
2056,147296.71003
2057,130947.63534
2058,182656.33667
2059,138551.85612
2060,152891.24389
2061,159952.30604
2062,134641.11401
2063,122582.99248
2064,137248.27542
2065,126276.47114
2066,171901.79585
2067,170489.58342
2068,173748.53518
2069,89476.8952
2070,107876.38013
2071,76977.934745
2072,125451.06057
2073,131382.16224
2074,145938.81346
2075,133391.84916
2076,122257.0973
2077,142897.12514
2078,130458.79258
2079,146373.34036
2080,128123.21048
2081,144092.07412
2082,172444.95448
2083,160929.99157
2084,119486.9883
2085,135347.22022
2086,106226.77114
2087,118281.6061
2088,120629.12659
2089,76977.934745
2090,126719.99057
2091,135475.60754
2092,139409.29052
2093,144738.7965
2094,99501.442165
2095,125451.06057
2096,91380.290194
2097,102864.10665
2098,129448.19006
2099,60164.612305
2100,135094.92854
2101,137569.34203
2102,126339.31157
2103,98866.977167
2104,183441.16136
2105,132049.49655
2106,103244.78565
2107,192640.90383
2108,96773.242674
2109,103688.91115
2110,119598.28856
2111,165358.61817
2112,171459.99546
2113,125438.17824
2114,132411.18085
2115,165707.26831
2116,102688.75723
2117,150453.8251
2118,136943.63255
2119,108267.15932
2120,125961.15344
2121,98069.143006
2122,118988.15083
2123,90398.840137
2124,195081.04179
2125,155017.12947
2126,169542.41974
2127,160219.74245
2128,136427.30503
2129,75422.796748
2130,126105.39099
2131,154680.34321
2132,111058.99582
2133,93372.882208
2134,106307.50261
2135,74828.860097
2136,113434.74243
2137,131256.54189
2138,131978.10059
2139,132699.65929
2140,129126.22574
2141,130569.34313
2142,131909.38071
2143,133730.45742
2144,134211.49655
2145,128026.70773
2146,135860.77358
2147,210257.59906
2148,141427.08352
2149,126102.5512
2150,203482.72542
2151,120453.68106
2152,133514.06381
2153,133246.31109
2154,114057.36605
2155,126106.23852
2156,295912.2982
2157,189335.32504
2158,240829.58648
2159,226206.65162
2160,185126.72966
2161,211836.0655
2162,280001.59055
2163,227407.91766
2164,179018.5305
2165,207575.16178
2166,147383.035
2167,191520.47028
2168,227923.54191
2169,215651.6849
2170,233286.03404
2171,166358.00718
2172,156251.772
2173,205957.94911
2174,268142.23293
2175,246073.51529
2176,229470.41464
2177,285260.95783
2178,227201.66797
2179,132739.30647
2180,234832.90678
2181,194304.8412
2182,206576.69821
2183,185642.3539
2184,120840.43499
2185,119085.16715
2186,121881.69558
2187,121584.19255
2188,129944.02753
2189,201999.25993
2190,122625.45314
2191,122625.45314
2192,111677.34186
2193,119680.1732
2194,122179.1986
2195,116020.88601
2196,124172.46886
2197,126790.49547
2198,127164.42035
2199,147447.95886
2200,169948.49568
2201,165501.21
2202,186711.34171
2203,194494.09165
2204,223144.87439
2205,174908.92971
2206,150705.43264
2207,217585.76729
2208,242216.88798
2209,219723.88541
2210,107733.94495
2211,85387.733897
2212,96672.53027
2213,103931.75601
2214,134024.54634
2215,84925.783168
2216,153756.44175
2217,73113.043105
2218,114556.62277
2219,93966.818859
2220,81758.121028
2221,198342.70425
2222,198171.6548
2223,197422.40869
2224,185597.61478
2225,188498.03593
2226,178290.78458
2227,217527.18338
2228,221110.28585
2229,245296.22754
2230,211654.87654
2231,228575.08267
2232,216929.99963
2233,193142.18043
2234,211455.8153
2235,234845.512
2236,240120.63508
2237,263609.86241
2238,159047.60581
2239,144991.71871
2240,150402.11969
2241,151015.67032
2242,97869.188475
2243,114112.51528
2244,95927.457455
2245,95927.457455
2246,148784.57713
2247,99810.919495
2248,129597.17569
2249,131214.71825
2250,133668.92076
2251,145903.27936
2252,160875.67571
2253,174784.67626
2254,196554.16359
2255,197958.64664
2256,186652.55806
2257,239039.77595
2258,160950.51818
2259,192902.50765
2260,156807.29318
2261,198101.26885
2262,220899.34596
2263,416770.1493
2264,384178.53202
2265,177593.64237
2266,267619.34905
2267,367481.34879
2268,336655.77974
2269,158732.405
2270,172054.17126
2271,184692.77002
2272,202865.02554
2273,151422.51274
2274,163446.26075
2275,154360.13299
2276,161465.075
2277,199244.23779
2278,151913.55836
2279,124321.10009
2280,124321.10009
2281,147296.71003
2282,147296.71003
2283,101335.25539
2284,109110.01135
2285,136471.92888
2286,128340.47393
2287,299361.46336
2288,278721.56613
2289,351130.38595
2290,441472.23124
2291,423539.20577
2292,338272.74504
2293,423877.56474
2294,458728.53877
2295,379552.53952
2296,356205.77051
2297,347408.43727
