Id,SalePrice
1461,120368.21649
1462,169694.82976
1463,184025.59688
1464,189124.37836
1465,216959.52171
1466,172540.2403
1467,182535.61041
1468,163798.64572
1469,203736.52689
1470,123780.28585
1471,179924.409
1472,99360.311414
1473,96252.383662
1474,146129.69853
1475,114856.87047
1476,375375.26478
1477,261399.45271
1478,307616.35418
1479,297783.89851
1480,459524.23892
1481,318366.05225
1482,205384.20267
1483,179772.53629
1484,159586.77225
1485,175791.57176
1486,195330.62622
1487,10000
1488,242772.38124
1489,205756.38891
1490,260036.95966
1491,191784.55129
1492,88198.244179
1493,10000
1494,300219.48388
1495,297047.84738
1496,10000
1497,183890.62797
1498,157011.0188
1499,154450.4251
1500,155494.96521
1501,186774.20186
1502,138030.55691
1503,296043.0727
1504,236117.2554
1505,224421.57097
1506,197020.54852
1507,248850.03902
1508,222913.53799
1509,163654.76724
1510,147889.0858
1511,150204.09588
1512,187358.63676
1513,158371.98903
1514,157737.54176
1515,10000
1516,10000
1517,182776.14169
1518,120386.32986
1519,213047.8468
1520,135971.16913
1521,141932.98089
1522,184812.57672
1523,106952.94256
1524,130586.08846
1525,122193.57321
1526,109571.27403
1527,94185.738361
1528,10000
1529,142796.57852
1530,10000
1531,10000
1532,10000
1533,158113.01294
1534,130545.37427
1535,10000
1536,10000
1537,31780.085715
1538,156647.87623
1539,221029.44612
1540,111687.09142
1541,10000
1542,157452.20362
1543,200824.1388
1544,89077.024933
1545,123136.50601
1546,128193.5888
1547,10000
1548,155703.8809
1549,123794.91451
1550,141964.06669
1551,10000
1552,133337.47638
1553,158724.90713
1554,114407.73998
1555,164089.69366
1556,10000
1557,123402.18731
1558,101997.71603
1559,87329.443424
1560,10000
1561,149540.61617
1562,122580.60855
1563,130005.38995
1564,163160.96052
1565,143537.03518
1566,241148.26161
1567,69301.926097
1568,10000
1569,122697.59288
1570,126929.01266
1571,117630.13697
1572,149837.59607
1573,261402.73353
1574,10000
1575,249081.28887
1576,10000
1577,181504.64075
1578,131932.72437
1579,138391.75309
1580,188624.02879
1581,153225.89861
1582,125405.34783
1583,292596.67621
1584,218579.70466
1585,136268.78132
1586,10000
1587,95492.069917
1588,10000
1589,95597.999188
1590,141657.65833
1591,92451.245625
1592,10000
1593,126156.19131
1594,10000
1595,106068.71521
1596,238215.6832
1597,174296.80149
1598,206364.80434
1599,187627.32664
1600,165488.60044
1601,59082.529929
1602,121305.11434
1603,54460.317689
1604,10000
1605,236715.19059
1606,170597.62178
1607,174737.04467
1608,205016.92632
1609,187344.18042
1610,142431.19484
1611,130130.10038
1612,173425.29128
1613,148555.92621
1614,145072.65629
1615,88277.865906
1616,65441.820363
1617,85341.527791
1618,111803.88007
1619,137080.76963
1620,10000
1621,133099.16719
1622,120192.34485
1623,242584.06517
1624,211180.39694
1625,118367.72283
1626,175819.47561
1627,192551.45088
1628,286556.82696
1629,173062.07064
1630,10000
1631,227326.1368
1632,251449.67445
1633,164608.80213
1634,183406.0841
1635,174740.70382
1636,143194.27473
1637,201459.67634
1638,192171.18849
1639,179700.51326
1640,252305.68091
1641,183730.91834
1642,248642.82525
1643,221354.88284
1644,225518.70316
1645,10000
1646,150475.21814
1647,154495.65756
1648,134304.68851
1649,134435.79854
1650,106037.72957
1651,110667.76086
1652,104631.95953
1653,107924.2902
1654,137018.7169
1655,137751.11267
1656,145438.14449
1657,144985.5147
1658,146457.46241
1659,127757.7335
1660,148016.12773
1661,449505.24711
1662,387707.27001
1663,386028.87679
1664,479308.10814
1665,334178.68081
1666,321651.99034
1667,10000
1668,351246.18148
1669,308730.1267
1670,357930.06314
1671,265381.98074
1672,405122.98925
1673,313460.32768
1674,257425.5285
1675,203168.41825
1676,201367.07321
1677,216773.38549
1678,459359.93391
1679,386295.83639
1680,336604.1723
1681,273964.56498
1682,319508.16215
1683,191184.17985
1684,167447.46913
1685,174698.48055
1686,157358.61563
1687,167437.70237
1688,185315.9384
1689,194321.68595
1690,191130.76202
1691,182559.93569
1692,10000
1693,175165.92134
1694,176795.45838
1695,159416.40761
1696,10000
1697,164631.08085
1698,331407.26961
1699,10000
1700,254417.12422
1701,270740.65193
1702,253918.50139
1703,242483.91142
1704,280293.85154
1705,239770.66472
1706,442415.79402
1707,10000
1708,206698.3024
1709,256944.63691
1710,219404.27874
1711,267090.47981
1712,250545.38454
1713,288229.80559
1714,226378.92619
1715,207463.23827
1716,181639.68059
1717,160565.0156
1718,143226.00788
1719,222413.7102
1720,257513.4415
1721,150000.28268
1722,111823.06972
1723,135686.48024
1724,217921.98652
1725,10000
1726,187781.59603
1727,147751.3532
1728,155847.89691
1729,10000
1730,165751.07275
1731,120444.95018
1732,121667.91308
1733,126498.93837
1734,121789.29886
1735,112343.59187
1736,97682.243939
1737,10000
1738,249918.55801
1739,268138.19606
1740,224551.28273
1741,191012.10031
1742,169551.82723
1743,158136.04814
1744,335685.64548
1745,229827.21515
1746,216095.41995
1747,10000
1748,211652.6343
1749,136922.71167
1750,130061.15595
1751,233887.13208
1752,119585.1203
1753,159038.32214
1754,205015.37165
1755,162903.48456
1756,121665.51128
1757,112414.54596
1758,158272.08658
1759,10000
1760,154075.00659
1761,153529.73526
1762,186151.08348
1763,190578.61071
1764,109572.41659
1765,200355.32153
1766,193029.9287
1767,233658.46467
1768,149415.75454
1769,162300.47357
1770,151651.18666
1771,116869.65993
1772,145183.65661
1773,118137.21171
1774,147157.60824
1775,10000
1776,128825.80249
1777,110157.1338
1778,152336.86317
1779,118004.94658
1780,10000
1781,129568.79422
1782,76412.732264
1783,122615.20071
1784,105055.54299
1785,135394.85606
1786,10000
1787,10000
1788,10000
1789,95349.701098
1790,46826.301966
1791,10000
1792,171492.62489
1793,10000
1794,162558.44284
1795,141726.12811
